url_crawl;skelbimo_pavadinimas;kaina_eur;Plotas:;Kambarių sk.:;Aukštas:;Aukštų sk.:;Metai:;Pastato tipas:;Šildymas:;Įrengimas:;Ypatybės:;Papildomos patalpos:;Papildoma įranga:;Apsauga:;Nuoroda;Įdėtas;Redaguotas;Įsiminė;Peržiūrėjo;error_get_coordinates;Skelbimą peržiūrėjo (iš viso/šiandien);error_get_energy_consumption_class;error_get_air_polution_data;Namo numeris:;coordinate_x;coordinate_y;energijos_suvartojimo_klase;Buto numeris:;Azoto dioksidas (NO2);Kietosios dalelės (KD10);Aktyvus iki;Pastato energijos suvartojimo klasė:;error_get_perziuru_sk;scrape_date
https://www.aruodas.lt/butai-vilniuje-antakalnyje-l-sapiegos-g-butas-irengtas-be-baldu-negyventas-2-ju-1-3193654/;Vilnius, Antakalnis, L. Sapiegos g., 2 kambarių butas;325000.0;55 m²;2;6;7;2020;Mūrinis;Centrinis kolektorinis;Įrengtas;Atskiras įėjimas, Uždaras kiemas, Internetas, Virtuvė sujungta su kambariu;Terasa, Vieta automobiliui;Kondicionierius, Židinys, Plastikiniai vamzdžiai, Dušo kabina;Šarvuotos durys, Signalizacija, Kodinė laiptinės spyna;www.aruodas.lt/1-3193654;2022-07-23;2022-09-09;13;1050/20 (iš viso/šiandien);;1050/20;'NoneType' object has no attribute 'text';;19;54.700003;25.315043;;;14.8 µg/m3;21.5 µg/m3;2022-09-28;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-l-sapiegos-g-parduodamas-12752-kvm-ploto-isskirtinis-5-1-3207423/;Vilnius, Antakalnis, L. Sapiegos g., 5 kambarių butas;625000.0;127,52 m²;5;7;7;1940 statyba, 2004 renovacija;Mūrinis;Dujinis, kita;Įrengtas;Aukštos lubos, Tualetas ir vonia atskirai, Uždaras kiemas, Virtuvė sujungta su kambariu;Sandėliukas, Rūsys, Vieta automobiliui, Drabužinė;Šildomos grindys, Židinys, Dušo kabina, Vonia;Šarvuotos durys, Signalizacija, Kodinė laiptinės spyna, Vaizdo kameros;www.aruodas.lt/1-3207423;2022-06-27;2022-09-03;31;1809/6 (iš viso/šiandien);;1809/6;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';4;54.699773;25.313348;;;;;2022-12-02;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-l-sapiegos-g-parduodamas-5181-kvm-ploto-3-kambariu-1-3247835/;Vilnius, Antakalnis, L. Sapiegos g., 3 kambarių butas;280000.0;51,81 m²;3;5;5;2004;Mūrinis;Centrinis;Įrengtas;;;;;www.aruodas.lt/1-3247835;2022-09-07;2022-09-12;4;380/5 (iš viso/šiandien);;380/5;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.699773;25.313348;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-m-k-oginskio-g-parduodamas-isskirtinis-10461-kvm-butas-m-1-3227816/;Vilnius, Antakalnis, M. K. Oginskio g., 4 kambarių butas;395000.0;104,61 m²;4;1;3;1994;Mūrinis;Dujinis;Įrengtas;;;;;www.aruodas.lt/1-3227816;2022-07-11;2022-09-01;12;1060/2 (iš viso/šiandien);;1060/2;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';16;54.718948;25.322677;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-m-k-oginskio-g-verta-zinoti-namas-salia-parko-1-3245325/;Vilnius, Antakalnis, M. K. Oginskio g., 2 kambarių butas;149500.0;51 m²;2;4;5;2010;Mūrinis;Centrinis kolektorinis;Įrengtas;Tualetas ir vonia atskirai, Nauja kanalizacija, Internetas, Kabelinė televizija;Balkonas, Rūsys, Vieta automobiliui;Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Plastikiniai vamzdžiai, Dušo kabina;Šarvuotos durys, Kodinė laiptinės spyna, Vaizdo kameros;www.aruodas.lt/1-3245325;2022-09-01;2022-09-01;5;1373/10 (iš viso/šiandien);list index out of range;1373/10;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;;;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-m-k-paco-g-naujame-projekte-antakalnyje-paco-g3-1-3244879/;Vilnius, Antakalnis, M. K. Paco g., 3 kambarių butas;229000.0;55,85 m²;3;2;3;2022;Mūrinis;Dujinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;Nauja kanalizacija, Nauja elektros instaliacija, Internetas, Virtuvė sujungta su kambariu;Balkonas, Vieta automobiliui;Šildomos grindys;Šarvuotos durys, Signalizacija, Vaizdo kameros;www.aruodas.lt/1-3244879;2022-08-31;2022-08-31;42;1617/8 (iš viso/šiandien);;1617/8;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';3;54.693124;25.306063;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-nemencines-pl-antakalnyje-parduodamas-sviesus-jaukus-ir-1-3239236/;Vilnius, Antakalnis, Nemenčinės pl., 2 kambarių butas;180000.0;39,14 m²;2;3;3;2020;Mūrinis;Dujinis;Įrengtas;;;;;www.aruodas.lt/1-3239236;2022-08-13;2022-08-13;17;1457/3 (iš viso/šiandien);;1457/3;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';1C;54.722127;25.319622;;;;;2022-10-12;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-nemencines-pl-nauji-namai-arti-miesto-centro-o-kartu-ir-1-3087193/;Vilnius, Antakalnis, Nemenčinės pl., 3 kambarių butas;349000.0;94,42 m²;3;1;3;2018;Blokinis;Dujinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;Aukštos lubos, Tualetas ir vonia atskirai, Nauja kanalizacija, Nauja elektros instaliacija, Uždaras kiemas, Internetas, Kabelinė televizija, Virtuvė sujungta su kambariu;Sandėliukas, Terasa, Vieta automobiliui, Drabužinė;Šildomos grindys, Rekuperacinė sistema;Šarvuotos durys, Signalizacija, Kodinė laiptinės spyna, Vaizdo kameros;www.aruodas.lt/1-3087193;2022-06-21;2022-09-09;33;1119/8 (iš viso/šiandien);;1119/8;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';41;54.736286;25.342143;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-nemencines-pl-parduodamas-butas-sviesus-ir-erdvus-naujas-1-3224312/;Vilnius, Antakalnis, Nemenčinės pl., 2 kambarių butas;265000.0;48 m²;2;4;6;2017;Mūrinis;Centrinis kolektorinis;Įrengtas;;;;;www.aruodas.lt/1-3224312;2022-07-01;2022-08-17;8;1728/3 (iš viso/šiandien);;1728/3;;;4C;54.724429;25.320906;2 Klasė Gera (1-3);;15.1 µg/m3;21.1 µg/m3;2022-09-29;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-nemencines-pl-parduodamas-sviesus-ir-jaukus-butas-pilnai-1-3246475/;Vilnius, Antakalnis, Nemenčinės pl., 2 kambarių butas;230000.0;44,56 m²;2;2;6;2017;Mūrinis;Centrinis kolektorinis;Įrengtas;Uždaras kiemas, Virtuvė sujungta su kambariu;Balkonas, Drabužinė;;Šarvuotos durys, Kodinė laiptinės spyna, Vaizdo kameros;www.aruodas.lt/1-3246475;2022-09-04;2022-09-04;9;567/8 (iš viso/šiandien);;567/8;;;4C;54.724429;25.320906;2 Klasė Gera (1-3);;15.1 µg/m3;21.1 µg/m3;2022-12-03;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-nemencines-pl-parduodamas-tvarkingas-sviesus-erdvus-butas-1-3240378/;Vilnius, Antakalnis, Nemenčinės pl., 2 kambarių butas;267000.0;49 m²;2;6;7;2017;Mūrinis;Centrinis kolektorinis;Įrengtas;;;;;www.aruodas.lt/1-3240378;2022-08-17;2022-08-17;6;927/2 (iš viso/šiandien);;927/2;;'NoneType' object has no attribute 'find_all';4E;54.724982;25.322299;3 Klasė Gera (1-3);;;;2022-11-15;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-nemencines-pl-sis-namas-dalyvauja-es-fondo-kaimynijos-1-3246319/;Vilnius, Antakalnis, Nemenčinės pl., 2 kambarių butas;214000.0;80,02 m²;2;5;5;1995;Mūrinis;Centrinis;Įrengtas;;;;;www.aruodas.lt/1-3246319;2022-09-04;2022-09-09;3;312/4 (iš viso/šiandien);;312/4;'NoneType' object has no attribute 'text';;;54.730444;25.329993;;;14.7 µg/m3;21.1 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-o-milasiaus-g-tarpininku-prasome-netrukdyti-butas-puikus-1-3243067/;Vilnius, Antakalnis, O. Milašiaus g., 2 kambarių butas;169000.0;35,33 m²;2;4;6;2012;Mūrinis;Centrinis kolektorinis;Įrengtas;Uždaras kiemas;Sandėliukas, Rūsys, Vieta automobiliui;Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Indaplovė, Dušo kabina, Vonia;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3243067;2022-08-31;2022-08-31;27;718/6 (iš viso/šiandien);;718/6;;;5;54.727529;25.316702;3 Klasė Gera (1-3);;14.9 µg/m3;21.3 µg/m3;2022-11-23;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-2-kamb-butas-pardavimui-namas-renovuotas-1-3224700/;Vilnius, Antakalnis, P. Vileišio g., 2 kambarių butas;129500.0;44,45 m²;2;3;5;1964 statyba, 2015 renovacija;Blokinis;Centrinis;Įrengtas;;Balkonas, Rūsys;;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3224700;2022-07-02;2022-08-31;64;5051/9 (iš viso/šiandien);;rugs-51;;'NoneType' object has no attribute 'find_all';28;54.713107;25.313453;2 Klasė Gera (1-3);;;;2022-09-30;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-2k-butas-antakalnyje-antrame-aukste-15-min-1-3185948/;Vilnius, Antakalnis, P. Vileišio g., 2 kambarių butas;309000.0;76 m²;2;2;3;2004;Mūrinis;Dujinis;Įrengtas;Internetas, Virtuvė sujungta su kambariu;Terasa;Skalbimo mašina, Su baldais, Šaldytuvas, Šildomos grindys, Virtuvės komplektas, Viryklė, Indaplovė, Vonia;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3185948;2022-03-03;2022-08-31;19;4497/6 (iš viso/šiandien);;birž-97;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';6E;54.696662;25.305715;;;;;2022-11-29;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-be-tarpininku-kapitaliai-renovuotas-butas-1-1575331/;Vilnius, Antakalnis, P. Vileišio g., 2 kambarių butas;135000.0;45 m²;2;5;5;1965;Blokinis;Centrinis;Įrengtas;Nauja kanalizacija, Nauja elektros instaliacija, Internetas, Kabelinė televizija;Sandėliukas, Balkonas, Rūsys;Kondicionierius, Skalbimo mašina, Su baldais, Virtuvės komplektas, Viryklė, Plastikiniai vamzdžiai, Indaplovė, Dušo kabina;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-1575331;2022-06-13;2022-08-18;97;25325/7 (iš viso/šiandien);;25325/7;;'NoneType' object has no attribute 'find_all';29;54.713853;25.314172;3 Klasė Gera (1-3);;;;2022-09-14;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-erdvus-sviesiai-ir-jaukiai-irengtas-butas-1-3248883/;Vilnius, Antakalnis, P. Vileišio g., 2 kambarių butas;138000.0;54,72 m²;2;2;4;1967;Mūrinis;Elektra;Įrengtas;Internetas, Aukštos lubos, Butas per kelis aukštus, Virtuvė sujungta su kambariu;;Su baldais, Kondicionierius, Skalbimo mašina, Vonia;Kodinė laiptinės spyna;www.aruodas.lt/1-3248883;2022-09-10;2022-09-12;60;1595/38 (iš viso/šiandien);;1595/38;'NoneType' object has no attribute 'text';;18;54.703463;25.308078;;;14.8 µg/m3;21.6 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-gal-tai-jusu-svajoniu-namai-nuostabioje-1-3244769/;Vilnius, Antakalnis, P. Vileišio g., 3 kambarių butas;328369.0;80,09 m²;3;5;5;2004;Mūrinis;Dujinis;Įrengtas;;;;;www.aruodas.lt/1-3244769;2022-08-30;2022-09-01;33;1150/8 (iš viso/šiandien);;1150/8;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.696949;25.305293;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-namai-ant-neries-kranto-gyvenimas-mieste-1-3247483/;Vilnius, Antakalnis, P. Vileišio g., 2 kambarių butas;270000.0;36 m²;2;3;4;2019;Mūrinis;Centrinis kolektorinis;Įrengtas;;;;;www.aruodas.lt/1-3247483;2022-09-06;2022-09-06;7;440/9 (iš viso/šiandien);;440/9;;;;54.704456;25.308041;3 Klasė Gera (1-3);;14.8 µg/m3;21.7 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-naujos-statybos-apartamentai-ant-neries-1-3247479/;Vilnius, Antakalnis, P. Vileišio g., 3 kambarių butas;475000.0;67 m²;3;3;4;2019;Mūrinis;Centrinis kolektorinis;Įrengtas;;;;;www.aruodas.lt/1-3247479;2022-09-06;2022-09-06;8;838/8 (iš viso/šiandien);;838/8;;;;54.704456;25.308041;3 Klasė Gera (1-3);;14.8 µg/m3;21.7 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-parduodamas-3-ju-kambariu-butas-pvileisio-g-1-3219472/;Vilnius, Antakalnis, P. Vileišio g., 3 kambarių butas;129999.0;57 m²;3;5;5;1963;Blokinis;Centrinis;Įrengtas;Nauja kanalizacija, Internetas, Kabelinė televizija;Balkonas, Rūsys;Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Vonia;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3219472;2022-06-16;2022-06-17;23;2450/5 (iš viso/šiandien);;geg-50;;'NoneType' object has no attribute 'find_all';;54.70891;25.311309;4 Klasė Vidutinė (4-5);;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-parduodamas-3-ju-kambariu-butas-su-balkonu-ir-1-3240318/;Vilnius, Antakalnis, P. Vileišio g., 3 kambarių butas;140000.0;57 m²;3;3;5;1963;Blokinis;Centrinis;Įrengtas;;;;;www.aruodas.lt/1-3240318;2022-08-18;2022-08-25;24;2021/6 (iš viso/šiandien);;birž-21;;'NoneType' object has no attribute 'find_all';;54.70891;25.311309;4 Klasė Vidutinė (4-5);;;;2022-11-16;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-parduodamas-loftas-padalintas-i-2-atskirus-1-3230774/;Vilnius, Antakalnis, P. Vileišio g., 2 kambarių butas;189000.0;62,75 m²;2;2;4;1967;Blokinis;Elektra;Įrengtas;Atskiras įėjimas, Aukštos lubos;;Kondicionierius, Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Dušo kabina;Šarvuotos durys;www.aruodas.lt/1-3230774;2022-08-24;2022-09-13;8;857/2 (iš viso/šiandien);;857/2;'NoneType' object has no attribute 'text';;18;54.703463;25.308078;;;14.8 µg/m3;21.6 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-parduodamas-tvarkingas-butas-ramioje-ir-1-3249763/;Vilnius, Antakalnis, P. Vileišio g., 4 kambarių butas;195000.0;75,61 m²;4;2;5;1970;Mūrinis;Centrinis;Įrengtas;Internetas, Tualetas ir vonia atskirai, Kabelinė televizija;Balkonas;Su baldais, Skalbimo mašina, Vonia;Signalizacija, Kodinė laiptinės spyna;www.aruodas.lt/1-3249763;2022-09-13;2022-09-14;7;180/25 (iš viso/šiandien);;180/25;;'NoneType' object has no attribute 'find_all';;54.700861;25.308208;6 Klasė Bloga (6-8);;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-parduodamas-tvarkingas-butas-ramioje-ir-1-3249767/;Vilnius, Antakalnis, P. Vileišio g., 3 kambarių butas;195000.0;75,61 m²;3;2;5;1970;Mūrinis;Centrinis;Įrengtas;Internetas, Tualetas ir vonia atskirai, Kabelinė televizija;Balkonas;Su baldais, Skalbimo mašina, Vonia;Signalizacija, Kodinė laiptinės spyna;www.aruodas.lt/1-3249767;2022-09-13;2022-09-14;24;490/43 (iš viso/šiandien);;490/43;;'NoneType' object has no attribute 'find_all';;54.700861;25.308208;6 Klasė Bloga (6-8);;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-pauliaus-sirvio-g-tvarkingas-2-kambariu-butas-antakalnyje-1-3249939/;Vilnius, Antakalnis, Pauliaus Širvio g., 2 kambarių butas;115000.0;46 m²;2;3;5;1962;Mūrinis;Centrinis;Įrengtas;;;;;www.aruodas.lt/1-3249939;2022-09-13;2022-09-13;28;488/96 (iš viso/šiandien);;488/96;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.714286;25.317713;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-peteliskiu-g-parduodamas-jaukus-erdvus-ir-sviesus-3-1-3224500/;Vilnius, Antakalnis, Peteliškių g., 3 kambarių butas;279000.0;59,73 m²;3;2;5;2018;Mūrinis;Centrinis kolektorinis;Įrengtas;Internetas, Virtuvė sujungta su kambariu;Balkonas, Vieta automobiliui;Su baldais;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3224500;2022-08-16;2022-08-16;26;1042/4 (iš viso/šiandien);;1042/4;;'NoneType' object has no attribute 'find_all';;54.684328;25.314639;3 Klasė Gera (1-3);;;;;A;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-plytines-g-parduodamas-labai-ramioje-vietoje-salia-1-3243007/;Vilnius, Antakalnis, Plytinės g., 3 kambarių butas;249000.0;85 m²;3;4;4;2006;Mūrinis;Centrinis kolektorinis;Įrengtas;Aukštos lubos, Butas per kelis aukštus, Internetas, Kabelinė televizija, Virtuvė sujungta su kambariu;Balkonas, Terasa, Vieta automobiliui;Kondicionierius, Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Indaplovė, Dušo kabina, Vonia;Šarvuotos durys, Kodinė laiptinės spyna, Vaizdo kameros, Budintis sargas;www.aruodas.lt/1-3243007;2022-08-25;2022-09-12;68;1803/9 (iš viso/šiandien);;1803/9;;'NoneType' object has no attribute 'find_all';29;54.727978;25.351816;4 Klasė Vidutinė (4-5);;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-pylimeliu-g-gamtos-apsuptyje-salia-parko-parduodamas-3-1-3222074/;Vilnius, Antakalnis, Pylimėlių g., 3 kambarių butas;246000.0;68,81 m²;3;1;4;2016;Mūrinis;Geoterminis;Įrengtas;Atskiras įėjimas, Aukštos lubos, Nauja kanalizacija, Nauja elektros instaliacija, Internetas, Virtuvė sujungta su kambariu;Terasa;Skalbimo mašina, Su baldais, Šaldytuvas, Šildomos grindys, Virtuvės komplektas, Viryklė, Židinys, Plastikiniai vamzdžiai, Indaplovė, Dušo kabina, Vonia, Rekuperacinė sistema;Šarvuotos durys, Signalizacija, Kodinė laiptinės spyna;www.aruodas.lt/1-3222074;2022-06-24;2022-09-13;25;3623/9 (iš viso/šiandien);;rugs-23;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';44A;54.718482;25.351713;;36;;;2022-11-12;B;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-pylimeliu-g-ramioje-antakalnio-vietoje-pylimeliu-g-1-3238934/;Vilnius, Antakalnis, Pylimėlių g., 3 kambarių butas;245000.0;81,95 m²;3;1;3;2007;Mūrinis;Centrinis kolektorinis;Įrengtas;;Sandėliukas, Balkonas, Vieta automobiliui;Židinys;Šarvuotos durys;www.aruodas.lt/1-3238934;2022-08-12;2022-09-02;31;1970/6 (iš viso/šiandien);;birž-70;;;8;54.720742;25.348019;4 Klasė Vidutinė (4-5);;14.5 µg/m3;20.9 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-rudens-g-parduodamas-2-kambariu-butas-antakalnyje-1-3240322/;Vilnius, Antakalnis, Rudens g., 2 kambarių butas;165000.0;68,54 m²;2;2;2;1962;Mūrinis;Dujinis;Įrengtas;Atskiras įėjimas, Uždaras kiemas;Sandėliukas, Balkonas, Vieta automobiliui;Su baldais;;www.aruodas.lt/1-3240322;2022-08-17;2022-09-13;19;1384/8 (iš viso/šiandien);;1384/8;'NoneType' object has no attribute 'text';;10;54.692248;25.315616;;;15.4 µg/m3;22.5 µg/m3;2022-11-15;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-rudens-g-puiki-galimybe-isigyti-apartamentus-1-3242755/;Vilnius, Antakalnis, Rudens g., 3 kambarių butas;450000.0;93,97 m²;3;1;2;2017;Mūrinis;Dujinis;Įrengtas;Atskiras įėjimas, Butas per kelis aukštus, Uždaras kiemas, Virtuvė sujungta su kambariu;Sandėliukas, Balkonas, Terasa, Vieta automobiliui, Drabužinė;Su baldais, Šildomos grindys, Židinys;Šarvuotos durys, Signalizacija;www.aruodas.lt/1-3242755;2022-08-24;2022-09-01;26;1299/7 (iš viso/šiandien);;1299/7;'NoneType' object has no attribute 'text';;;54.689311;25.320005;;;14.9 µg/m3;22.5 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-rutu-g-antakalnyje-sapiegu-rumu-kaimynysteje-1-3168896/;Vilnius, Antakalnis, Rūtų g., 3 kambarių butas;768000.0;119,94 m²;3;1;4;2017;Monolitinis;Geoterminis;Įrengtas;Aukštos lubos;Sandėliukas, Terasa, Drabužinė;Su baldais, Šildomos grindys, Rekuperacinė sistema;Šarvuotos durys, Signalizacija, Kodinė laiptinės spyna, Vaizdo kameros;www.aruodas.lt/1-3168896;2022-03-14;2022-08-02;45;6445/4 (iš viso/šiandien);;bal-45;'NoneType' object has no attribute 'text';;;54.693801;25.320702;;;14.9 µg/m3;22 µg/m3;;A;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-sauletekio-al-paskirtis-gyvenamoji-naujos-statybos-namas-1-3249847/;Vilnius, Antakalnis, Saulėtekio al., 1 kambario butas;105000.0;35 m²;1;1;3;2008;Mūrinis;Centrinis kolektorinis;Įrengtas;;;;;www.aruodas.lt/1-3249847;2022-09-13;2022-09-13;8;294/46 (iš viso/šiandien);;294/46;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.72207;25.346066;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-silo-g-parduodamas-jaukus-ir-erdvus-82-kvm-4-1-3246339/;Vilnius, Antakalnis, Šilo g., 4 kambarių butas;219000.0;82,18 m²;4;4;4;2018;Mūrinis;Kita;Įrengtas;Aukštos lubos, Tualetas ir vonia atskirai;Sandėliukas;Skalbimo mašina, Šaldytuvas, Virtuvės komplektas, Viryklė, Židinys, Indaplovė, Vonia;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3246339;2022-09-04;2022-09-12;19;1258/21 (iš viso/šiandien);;1258/21;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.704788;25.311819;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-silo-g-parduodamas-labai-erdvus-net-93-kvm-4-1-3248117/;Vilnius, Antakalnis, Šilo g., 4 kambarių butas;231000.0;92,69 m²;4;1;4;1959;Mūrinis;Centrinis;Įrengtas;;;;;www.aruodas.lt/1-3248117;2022-09-08;2022-09-08;8;252/5 (iš viso/šiandien);;252/5;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.704627;25.312747;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-silo-g-verta-zinoti-namas-ramioje-vietoje-1-3249253/;Vilnius, Antakalnis, Šilo g., 3 kambarių butas;265000.0;122 m²;3;3;3;1980;Mūrinis;Centrinis, centrinis kolektorinis;Įrengtas;Nauja kanalizacija, Nauja elektros instaliacija, Internetas, Kabelinė televizija;Sandėliukas, Rūsys, Vieta automobiliui, Drabužinė;Kondicionierius, Skalbimo mašina, Su baldais, Šaldytuvas, Šildomos grindys, Virtuvės komplektas, Viryklė, Židinys, Indaplovė, Dušo kabina, Vonia, Rekuperacinė sistema;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3249253;2022-09-12;2022-09-13;39;612/25 (iš viso/šiandien);;612/25;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.703133;25.322097;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-antakalnyje-smelio-g-butas-po-remonto-laisvas-galima-is-karto-1-3012813/;Vilnius, Antakalnis, Smėlio g., 2 kambarių butas;199980.0;50,43 m²;2;6;6;2009;Mūrinis;Centrinis kolektorinis;Įrengtas;Aukštos lubos, Internetas, Virtuvė sujungta su kambariu;Balkonas, Vieta automobiliui;Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Dušo kabina;Šarvuotos durys, Signalizacija, Kodinė laiptinės spyna;www.aruodas.lt/1-3012813;2022-08-16;2022-08-16;39;1017/5 (iš viso/šiandien);;1017/5;;'NoneType' object has no attribute 'find_all';8;54.707101;25.315273;4 Klasė Vidutinė (4-5);;;;2022-10-04;;;14_09_2022
